machine_type,temperature_motor,rpm,operating_mode,hours_since_maintenance,rul_hours,failure_type,estimated_repair_cost,maintenance_ratio
CNC,61.68,852.6,idle,17.43,9.36,bearing,3982.0,1.6824324324324325
CNC,74.77,2730.3,normal,17.5,9.29,bearing,4284.0,1.7006802721088436
CNC,73.26,2799.7,normal,17.83,8.96,bearing,3770.0,1.7901606425702807
CNC,50.06,2911.3,normal,18.25,8.54,bearing,3188.0,1.9129979035639415
CNC,72.67,2926.6,normal,18.32,8.48,bearing,4588.0,1.9324894514767932
CNC,85.72,3832.7,peak,18.45,8.34,bearing,3104.0,1.9753747323340471
CNC,71.99,2833.0,normal,18.6,8.19,bearing,3210.0,2.023939064200218
CNC,73.61,2694.9,normal,18.95,7.84,bearing,2808.0,2.1436651583710407
CNC,82.77,3644.1,peak,19.07,7.73,bearing,4400.0,2.1844215349369986
CNC,73.78,2781.7,normal,19.5,7.29,bearing,4812.0,2.3522316043425815
CNC,72.76,2708.5,normal,19.87,6.93,bearing,3794.0,2.505674653215637
CNC,74.34,2703.5,normal,19.97,6.83,bearing,3740.0,2.5504469987228604
CNC,67.44,2788.2,normal,20.42,6.38,bearing,4578.0,2.766937669376694
CNC,64.85,2863.2,normal,20.48,6.31,bearing,2733.0,2.8016415868673055
CNC,53.52,832.5,idle,20.7,6.09,bearing,2869.0,2.919605077574048
CNC,72.24,2909.6,normal,21.05,5.74,bearing,4877.0,3.123145400593472
CNC,73.48,3695.9,peak,21.37,5.43,bearing,2668.0,3.32348367029549
CNC,78.74,3900.7,peak,21.63,5.16,bearing,3271.0,3.5113636363636362
CNC,65.27,2859.5,normal,21.83,4.96,bearing,2753.0,3.6627516778523486
CNC,75.77,2936.9,normal,22.1,4.69,bearing,3906.0,3.8840070298769773
CNC,74.99,2881.1,normal,22.5,4.29,bearing,2660.0,4.253308128544424
CNC,60.27,876.9,idle,22.65,4.14,bearing,4646.0,4.406614785992218
CNC,50.06,2879.0,normal,22.95,3.84,bearing,3658.0,4.741735537190083
CNC,67.07,2880.2,normal,23.18,3.61,bearing,4948.0,5.028199566160521
CNC,59.79,848.4,idle,23.23,3.56,bearing,2769.0,5.094298245614034
CNC,77.05,2715.6,normal,23.43,3.36,bearing,3663.0,5.373853211009175
CNC,54.09,876.5,idle,23.6,3.19,bearing,4968.0,5.632458233890215
CNC,70.17,856.0,normal,24.08,2.71,bearing,3079.0,6.4905660377358485
CNC,73.46,2891.3,normal,24.3,2.49,bearing,4105.0,6.962750716332378
CNC,64.33,2880.1,normal,24.4,2.39,bearing,3768.0,7.1976401179941
CNC,78.72,2708.6,normal,24.72,2.08,bearing,3023.0,8.025974025974026
CNC,63.24,838.9,idle,25.1,1.69,bearing,4656.0,9.33085501858736
CNC,77.78,2782.6,normal,25.17,1.63,bearing,3982.0,9.570342205323195
CNC,64.55,2891.4,normal,25.2,1.59,bearing,3377.0,9.72972972972973
CNC,82.56,3634.0,peak,25.4,1.39,bearing,3427.0,10.627615062761507
CNC,73.02,2856.8,normal,25.5,1.29,bearing,2914.0,11.135371179039302
CNC,57.39,813.5,idle,25.8,0.99,bearing,4656.0,12.964824120603016
CNC,58.05,860.8,idle,25.85,0.94,bearing,3036.0,13.324742268041238
CNC,71.41,856.0,normal,26.2,0.59,bearing,3178.0,16.47798742138365
CNC,68.26,2945.1,normal,26.62,0.5,bearing,3472.0,17.746666666666666
CNC,46.43,905.0,idle,0.0,92.57,none,0.0,0.0
CNC,44.1,890.0,idle,0.45,92.12,none,0.0,0.004832474226804124
CNC,41.84,851.8,idle,0.58,91.99,none,0.0,0.006237229809656952
CNC,48.32,870.9,idle,0.85,91.72,none,0.0,0.009167385677308024
CNC,42.59,908.9,idle,1.08,91.49,none,0.0,0.011676938047356472
CNC,48.03,859.3,idle,1.2,91.37,none,0.0,0.012991230919129586
CNC,60.92,3018.8,normal,1.3,91.27,none,0.0,0.014089086376937251
CNC,52.38,3025.4,normal,1.58,90.99,none,0.0,0.017175779976084358
CNC,49.57,869.8,idle,1.67,90.91,none,0.0,0.01816994886301817
CNC,42.47,869.0,idle,1.75,90.82,none,0.0,0.019059028534088435
CNC,44.5,884.1,idle,1.92,90.66,none,0.0,0.020946977962033604
CNC,40.63,887.3,idle,2.38,90.19,none,0.0,0.02609935299923237
CNC,43.47,896.5,idle,2.53,90.04,none,0.0,0.027789982425307554
CNC,45.6,879.3,idle,2.57,90.01,none,0.0,0.028238655092846936
CNC,47.31,895.8,idle,2.78,89.79,none,0.0,0.030620112347174794
CNC,58.48,2982.6,normal,3.0,89.57,none,0.0,0.03312355084465055
CNC,41.14,867.6,idle,3.08,89.49,none,0.0,0.03403691015581833
CNC,50.06,3058.0,normal,3.53,89.04,none,0.0,0.03920479786761439
CNC,51.02,2824.5,normal,4.0,88.57,none,0.0,0.04465780953444234
CNC,44.85,909.5,idle,4.43,88.14,none,0.0,0.04969710567646399
CNC,65.86,3963.6,peak,4.47,88.11,none,0.0,0.05016272023341937
CNC,45.13,853.6,idle,4.6,87.97,none,0.0,0.05170282117567719
CNC,53.02,2899.1,normal,5.02,87.56,none,0.0,0.0566847335140018
CNC,57.79,3063.9,normal,5.45,87.12,none,0.0,0.061847480708125284
CNC,53.58,3031.6,normal,5.5,87.07,none,0.0,0.06245032360622233
CNC,50.98,2961.6,normal,5.85,86.72,none,0.0,0.06668946648426813
CNC,51.58,2914.1,normal,6.35,86.22,none,0.0,0.07280440265994038
CNC,64.47,2886.1,normal,6.72,85.86,none,0.0,0.07736587612249597
CNC,58.66,2918.8,normal,6.82,85.76,none,0.0,0.07860765329644998
CNC,58.0,3038.0,normal,7.03,85.54,none,0.0,0.08123411139357523
CNC,48.57,918.9,idle,7.42,85.16,none,0.0,0.0861188486536676
CNC,53.03,2996.3,normal,7.63,84.94,none,0.0,0.08878287177100302
CNC,44.4,911.8,idle,7.93,84.64,none,0.0,0.09259691732835124
CNC,57.58,3095.2,normal,7.97,84.61,none,0.0,0.093096600864385
CNC,59.52,2928.2,normal,8.33,84.24,none,0.0,0.09772407320506805
CNC,50.19,3015.8,normal,8.75,83.82,none,0.0,0.1031596321622259
CNC,51.19,3057.4,normal,8.97,83.61,none,0.0,0.10601583737146911
CNC,45.41,883.0,idle,9.05,83.52,none,0.0,0.10707524846190253
CNC,50.06,3048.5,normal,9.25,83.32,none,0.0,0.10970113851992411
CNC,41.74,857.0,idle,9.45,83.12,none,0.0,0.11233951497860198
CNC,41.42,902.4,idle,9.88,82.69,none,0.0,0.11805472577368863
CNC,59.31,2941.4,normal,10.17,82.41,none,0.0,0.12192782639971227
CNC,46.34,872.8,idle,10.23,82.34,none,0.0,0.12275017998560116
CNC,51.04,2868.2,normal,10.28,82.29,none,0.0,0.12342418057389841
CNC,42.79,885.9,idle,10.42,82.16,none,0.0,0.1253006253006253
CNC,53.19,2995.9,normal,10.6,81.97,none,0.0,0.127757020609859
CNC,63.07,2999.5,normal,10.92,81.66,none,0.0,0.1321074280183886
CNC,63.61,2833.3,normal,11.28,81.29,none,0.0,0.13707619394823184
CNC,56.91,2914.1,normal,11.72,80.86,none,0.0,0.1431712680185683
CNC,51.66,3022.0,normal,11.88,80.69,none,0.0,0.14542783694454647
CNC,54.2,3073.2,normal,12.38,80.19,none,0.0,0.15248183273802193
CNC,62.07,3018.0,normal,12.62,79.96,none,0.0,0.15587944664031622
CNC,62.44,2833.8,normal,13.02,79.56,none,0.0,0.1616186693147964
CNC,58.11,2803.7,normal,13.32,79.26,none,0.0,0.1659606279591328
CNC,54.52,2890.0,normal,13.57,79.01,none,0.0,0.16960379952505936
CNC,50.72,3000.3,normal,14.03,78.54,none,0.0,0.1763892381191853
CNC,63.38,2871.8,normal,14.12,78.46,none,0.0,0.17769947143216713
CNC,50.52,3056.7,normal,14.3,78.27,none,0.0,0.1803961145452252
CNC,40.64,858.0,idle,14.42,78.16,none,0.0,0.18216270843860535
CNC,49.1,911.5,idle,14.47,78.11,none,0.0,0.18290987232966757
CNC,66.8,3930.4,peak,14.82,77.76,none,0.0,0.1881665820213306
CNC,68.23,3982.1,peak,15.27,77.31,none,0.0,0.19499425360745753
CNC,58.88,2953.7,normal,15.63,76.94,none,0.0,0.20053887605850657
CNC,43.85,916.5,idle,16.05,76.52,none,0.0,0.2070433436532508
CNC,47.44,855.0,idle,16.15,76.42,none,0.0,0.20860242831309736
CNC,55.43,2842.0,normal,16.42,76.16,none,0.0,0.2128045619491965
CNC,64.57,2858.8,normal,16.85,75.72,none,0.0,0.21962982273201254
CNC,54.21,2801.7,normal,17.18,75.39,none,0.0,0.22489854693022646
CNC,61.72,3901.7,peak,17.45,75.12,none,0.0,0.2292433000525486
CNC,58.58,3079.5,normal,17.88,74.69,none,0.0,0.23622671422909233
CNC,51.31,2903.6,normal,18.1,74.47,none,0.0,0.23983039618391416
CNC,72.86,4097.9,peak,18.25,74.32,none,0.0,0.24229952203929903
CNC,54.12,2923.3,normal,18.37,74.21,none,0.0,0.24424943491556977
CNC,60.71,3047.1,normal,18.68,73.89,none,0.0,0.24943250100146883
CNC,48.21,853.6,idle,19.08,73.49,none,0.0,0.25614176399516714
CNC,40.6,858.0,idle,19.27,73.31,none,0.0,0.2593190687659803
CNC,50.06,879.3,idle,19.4,73.17,none,0.0,0.26156127814480246
CNC,40.71,856.0,idle,19.67,72.91,none,0.0,0.2661344878906779
CNC,46.79,850.7,idle,19.73,72.84,none,0.0,0.26719934994582883
CNC,49.13,900.7,idle,19.93,72.64,none,0.0,0.27064095600217275
CNC,49.02,860.0,idle,20.25,72.32,none,0.0,0.2761865793780688
CNC,44.22,890.4,idle,20.73,71.84,none,0.0,0.28459637561779244
CNC,41.23,901.0,idle,21.13,71.44,none,0.0,0.2916896742131419
CNC,48.46,897.1,idle,21.43,71.14,none,0.0,0.29706126975325753
CNC,43.06,905.9,idle,21.88,70.69,none,0.0,0.3052029571767331
CNC,48.58,872.3,idle,21.92,70.66,none,0.0,0.3058889198995256
CNC,43.71,898.2,idle,22.18,70.39,none,0.0,0.3106877713965541
CNC,52.5,3067.0,normal,22.53,70.04,none,0.0,0.3171452702702703
CNC,52.32,2991.1,normal,22.77,69.81,none,0.0,0.3215647507414207
CNC,40.72,897.4,idle,23.07,69.51,none,0.0,0.3271876329598638
CNC,43.65,881.8,idle,23.4,69.17,none,0.0,0.33347584437793926
CNC,41.41,885.4,idle,23.77,68.81,none,0.0,0.3404956309984243
CNC,50.06,877.2,idle,24.07,68.51,none,0.0,0.3462811106315638
CNC,40.23,870.2,idle,24.5,68.07,none,0.0,0.3547126103952512
CNC,51.74,3066.5,normal,24.93,67.64,none,0.0,0.3631993006993007
CNC,48.27,917.3,idle,25.42,67.16,none,0.0,0.37294600938967143
CNC,43.86,860.8,idle,25.52,67.06,none,0.0,0.3749632677049662
CNC,45.42,880.8,idle,25.92,66.66,none,0.0,0.3830919302394325
CNC,53.89,2902.7,normal,26.22,66.36,none,0.0,0.3892517814726841
CNC,49.66,890.6,idle,26.38,66.19,none,0.0,0.3926179490995684
CNC,44.44,878.1,idle,26.55,66.02,none,0.0,0.3961504028648165
CNC,48.8,893.5,idle,26.87,65.71,none,0.0,0.40278818767800934
CNC,64.72,3962.9,peak,27.2,65.37,none,0.0,0.40982371553412683
CNC,64.46,2960.0,normal,27.58,64.99,none,0.0,0.417942112441279
CNC,41.31,905.6,idle,27.78,64.79,none,0.0,0.42225262197902413
CNC,48.77,882.4,idle,28.25,64.32,none,0.0,0.43248622167789347
CNC,44.83,876.3,idle,28.62,63.96,none,0.0,0.4405788177339901
CNC,42.03,885.8,idle,28.75,63.82,none,0.0,0.443535945695773
CNC,58.66,2922.3,normal,29.12,63.46,none,0.0,0.45175302513186466
CNC,61.47,2860.1,normal,29.43,63.14,none,0.0,0.4588400374181478
CNC,62.81,3067.9,normal,29.72,62.86,none,0.0,0.46539304729094894
CNC,63.25,2988.0,normal,29.95,62.62,none,0.0,0.4707639107198994
CNC,50.29,3016.8,normal,30.0,62.57,none,0.0,0.4719207173194903
CNC,52.02,3041.3,normal,30.27,62.31,none,0.0,0.478123519191281
CNC,42.11,919.9,idle,30.47,62.11,none,0.0,0.4828077959118998
CNC,62.43,3021.4,normal,30.95,61.62,none,0.0,0.4942510380070265
CNC,61.11,3030.7,normal,31.38,61.19,none,0.0,0.5045827303424988
CNC,61.49,2826.6,normal,31.58,60.99,none,0.0,0.5094370059687046
CNC,51.16,2819.8,normal,31.85,60.72,none,0.0,0.5160401814646792
CNC,59.89,3821.7,peak,32.03,60.54,none,0.0,0.5204744881377966
CNC,57.84,2950.2,normal,32.28,60.29,none,0.0,0.5266764561918748
CNC,47.07,878.2,idle,32.4,60.17,none,0.0,0.5296714075527219
CNC,53.49,3078.8,normal,32.82,59.76,none,0.0,0.5401579986833444
CNC,73.4,3867.8,peak,33.1,59.47,none,0.0,0.5473788655531668
CNC,64.68,2994.3,normal,33.6,58.97,none,0.0,0.560280140070035
CNC,63.33,2975.8,normal,33.83,58.74,none,0.0,0.566287244727151
CNC,51.08,856.0,normal,33.97,58.61,none,0.0,0.5698708270424425
CNC,62.06,2842.9,normal,34.15,58.42,none,0.0,0.5747223157186132
CNC,42.71,859.4,idle,34.52,58.06,none,0.0,0.5844903487978328
CNC,40.54,850.0,idle,34.55,58.02,none,0.0,0.5853947814300237
CNC,50.7,2818.8,normal,35.05,57.52,none,0.0,0.5989405331510594
CNC,50.06,2894.9,normal,35.28,57.29,none,0.0,0.6052496139989707
CNC,55.4,2894.0,normal,35.62,56.96,none,0.0,0.6145617667356797
CNC,63.38,2913.2,normal,35.8,56.77,none,0.0,0.6196988056084473
CNC,51.34,2916.3,normal,36.23,56.34,none,0.0,0.6318451342867107
CNC,47.04,899.9,idle,36.58,55.99,none,0.0,0.6418669942095104
CNC,64.49,3010.8,normal,36.67,55.91,none,0.0,0.644350729221578
CNC,51.58,2814.5,normal,36.87,55.71,none,0.0,0.6501498853817669
CNC,50.06,2937.3,normal,36.97,55.61,none,0.0,0.6530648295354178
CNC,55.53,3030.3,normal,37.27,55.31,none,0.0,0.6618717812111525
CNC,62.33,2997.2,normal,37.67,54.91,none,0.0,0.6737614022536219
CNC,63.2,2982.3,normal,37.93,54.64,none,0.0,0.6817038102084831
CNC,52.05,2894.7,normal,38.03,54.54,none,0.0,0.6847317248829673
CNC,55.93,3067.1,normal,38.15,54.42,none,0.0,0.6883796463370624
CNC,55.52,2954.8,normal,38.62,53.96,none,0.0,0.702692867540029
CNC,62.53,2901.2,normal,39.08,53.49,none,0.0,0.7171958157460084
CNC,51.87,2921.3,normal,39.42,53.16,none,0.0,0.7278434268833088
CNC,58.93,3089.1,normal,39.63,52.94,none,0.0,0.7347052280311458
CNC,60.16,3031.9,normal,39.88,52.69,none,0.0,0.742782641087726
CNC,49.76,903.9,idle,40.3,52.27,none,0.0,0.7565233715036604
CNC,51.8,2888.0,normal,40.65,51.92,none,0.0,0.768140589569161
CNC,66.81,3800.4,peak,41.1,51.47,none,0.0,0.7833047455688965
CNC,46.46,851.6,idle,41.25,51.32,none,0.0,0.7884174311926605
CNC,61.75,2919.4,normal,41.37,51.21,none,0.0,0.792376939283662
CNC,40.66,883.9,idle,41.8,50.77,none,0.0,0.8074174232180799
CNC,57.11,3082.8,normal,42.18,50.39,none,0.0,0.8207822533566842
CNC,64.87,2822.7,normal,42.58,49.99,none,0.0,0.8350656991566974
CNC,53.38,2986.7,normal,42.78,49.79,none,0.0,0.8422917897223864
CNC,58.67,2990.8,normal,42.92,49.66,none,0.0,0.8472167390446113
CNC,60.11,3075.2,normal,43.2,49.37,none,0.0,0.8576533650982728
CNC,44.7,854.4,idle,43.25,49.32,none,0.0,0.8594992050874404
CNC,40.08,859.4,idle,43.57,49.01,none,0.0,0.8712257548490302
CNC,45.3,897.6,idle,43.87,48.71,none,0.0,0.8825186079259706
CNC,54.12,2964.0,normal,44.13,48.44,none,0.0,0.8925970873786409
CNC,40.44,864.6,idle,44.35,48.22,none,0.0,0.9010564811052418
CNC,48.44,909.8,idle,44.73,47.84,none,0.0,0.9158476658476657
CNC,49.61,919.6,idle,45.08,47.49,none,0.0,0.9296762219014229
CNC,50.06,880.6,idle,45.25,47.32,none,0.0,0.9364652317880795
CNC,40.73,863.3,idle,45.43,47.14,none,0.0,0.9437058579144163
CNC,49.08,886.5,idle,45.83,46.74,none,0.0,0.9599916212819438
CNC,47.57,900.3,idle,46.05,46.52,none,0.0,0.9690656565656565
CNC,46.41,889.6,idle,46.47,46.11,none,0.0,0.9864147739333474
CNC,50.06,875.0,idle,46.85,45.72,none,0.0,1.0027825342465755
CNC,42.29,872.5,idle,47.08,45.49,none,0.0,1.0126909012690901
CNC,47.29,852.0,idle,47.53,45.04,none,0.0,1.0323631624674197
CNC,46.62,877.9,idle,47.93,44.64,none,0.0,1.0501752848378616
CNC,49.93,876.0,idle,48.3,44.27,none,0.0,1.0669317428760767
CNC,50.06,890.4,idle,48.43,44.14,none,0.0,1.0728843597696056
CNC,47.88,875.1,idle,48.75,43.82,none,0.0,1.0876840696117804
CNC,42.4,857.1,idle,49.1,43.47,none,0.0,1.1041151337980661
CNC,42.21,862.3,idle,49.15,43.42,none,0.0,1.1064835659612786
CNC,42.82,880.6,idle,49.52,43.06,none,0.0,1.123921924648207
CNC,45.17,874.7,idle,49.72,42.86,none,0.0,1.133606931144551
CNC,49.46,904.6,idle,50.15,42.42,none,0.0,1.1549976969138644
CNC,44.98,863.0,idle,50.27,42.31,none,0.0,1.160701916416532
CNC,48.55,854.8,idle,50.77,41.81,none,0.0,1.1859378649848167
CNC,66.62,4050.8,peak,51.2,41.37,none,0.0,1.2084021713476518
CNC,60.4,2845.5,normal,51.57,41.01,none,0.0,1.2275648655082123
CNC,58.09,2811.3,normal,51.93,40.64,none,0.0,1.2471181556195965
CNC,47.66,886.6,idle,52.35,40.22,none,0.0,1.270014556040757
CNC,64.6,2891.2,normal,52.47,40.11,none,0.0,1.2763317927511555
CNC,58.03,3867.3,peak,52.52,40.06,none,0.0,1.2791037506088652
CNC,61.13,2890.9,normal,52.8,39.77,none,0.0,1.2950699043414273
CNC,70.11,3911.3,peak,53.28,39.29,none,0.0,1.3224125093075205
CNC,62.1,2918.0,normal,53.32,39.26,none,0.0,1.3243914555389966
CNC,59.92,3012.8,normal,53.52,39.06,none,0.0,1.3359960059910134
CNC,61.71,2812.7,normal,53.83,38.74,none,0.0,1.3545546049320583
CNC,46.02,903.1,idle,53.93,38.64,none,0.0,1.360494450050454
CNC,45.14,915.3,idle,54.07,38.51,none,0.0,1.3685143001771705
CNC,60.46,3076.3,normal,54.48,38.09,none,0.0,1.3937068303914042
CNC,60.93,3042.1,normal,54.6,37.97,none,0.0,1.4010777521170132
CNC,55.18,3057.0,normal,54.78,37.79,none,0.0,1.4122196442382058
CNC,60.91,2948.9,normal,54.9,37.67,none,0.0,1.4197051978277733
CNC,41.63,876.9,idle,55.13,37.44,none,0.0,1.4341831425598337
CNC,62.58,3091.1,normal,55.2,37.37,none,0.0,1.4386239249413606
CNC,53.52,2963.9,normal,55.3,37.27,none,0.0,1.4449960804807942
CNC,50.78,3058.8,normal,55.33,37.24,none,0.0,1.4469142259414225
CNC,62.0,2839.5,normal,55.77,36.81,none,0.0,1.4750066120074055
CNC,41.57,911.0,idle,56.1,36.47,none,0.0,1.4971977582065654
CNC,61.95,2971.5,normal,56.47,36.11,none,0.0,1.5216922662355161
CNC,63.59,2815.6,normal,56.85,35.72,none,0.0,1.548202614379085
CNC,42.88,893.5,idle,57.08,35.49,none,0.0,1.5642641819676621
CNC,47.33,904.9,idle,57.58,34.99,none,0.0,1.5998888580161155
CNC,56.49,2817.0,normal,57.67,34.91,none,0.0,1.6059593428014483
CNC,64.17,2989.7,normal,57.88,34.69,none,0.0,1.621742785093864
CNC,56.28,2883.4,normal,57.98,34.59,none,0.0,1.6291093003652708
CNC,56.48,2955.6,normal,58.33,34.24,none,0.0,1.65522133938706
CNC,49.71,901.6,idle,58.62,33.96,none,0.0,1.6767734553775742
CNC,56.34,2879.3,normal,59.08,33.49,none,0.0,1.712960278341548
CNC,57.25,2997.0,normal,59.52,33.06,none,0.0,1.7475044039929535
CNC,59.05,3085.4,normal,59.82,32.76,none,0.0,1.771919431279621
CNC,59.57,3994.6,peak,59.88,32.69,none,0.0,1.7773820124666075
CNC,50.23,3002.8,normal,60.35,32.22,none,0.0,1.8166767007826612
CNC,59.15,2979.3,normal,60.68,31.89,none,0.0,1.8449376710246275
CNC,64.2,3083.4,normal,61.17,31.41,none,0.0,1.887380438136378
CNC,48.83,899.1,idle,61.3,31.27,none,0.0,1.8995971490548498
CNC,56.12,2875.9,normal,61.8,30.77,none,0.0,1.9452313503305003
CNC,64.36,2856.6,normal,62.07,30.51,none,0.0,1.9698508410028561
CNC,64.66,2930.1,normal,62.4,30.17,none,0.0,2.0019249278152067
CNC,61.23,2877.6,normal,62.85,29.72,none,0.0,2.0458984375
CNC,47.23,892.9,idle,63.02,29.56,none,0.0,2.06217277486911
CNC,53.63,2859.8,normal,63.35,29.22,none,0.0,2.096293845135672
CNC,61.08,2864.3,normal,63.75,28.82,none,0.0,2.1378269617706236
CNC,53.71,3019.8,normal,64.25,28.32,none,0.0,2.191336971350614
CNC,60.09,3051.6,normal,64.3,28.27,none,0.0,2.1967885206696276
CNC,48.23,864.0,idle,64.4,28.17,none,0.0,2.2077476859787453
CNC,70.63,3820.5,peak,64.77,27.81,none,0.0,2.2481777160708085
CNC,63.81,2880.7,normal,65.27,27.31,none,0.0,2.3055457435535147
CNC,63.43,2936.3,normal,65.5,27.07,none,0.0,2.3334520840755255
CNC,42.48,881.0,idle,65.88,26.69,none,0.0,2.37919826652221
CNC,64.04,2887.7,normal,66.37,26.21,none,0.0,2.4391767732451304
CNC,50.33,2816.8,normal,66.68,25.89,none,0.0,2.4797322424693196
CNC,49.27,878.7,idle,66.83,25.74,none,0.0,2.49925205684368
CNC,42.6,854.9,idle,67.02,25.56,none,0.0,2.523343373493976
CNC,46.64,898.0,idle,67.27,25.31,none,0.0,2.556822500950209
CNC,42.89,886.0,idle,67.42,25.16,none,0.0,2.577217125382263
CNC,55.35,3036.8,normal,67.55,25.02,none,0.0,2.596079938508839
CNC,49.14,874.8,idle,67.63,24.94,none,0.0,2.6071703932151116
CNC,49.41,877.5,idle,67.98,24.59,none,0.0,2.6565064478311844
CNC,45.03,897.4,idle,68.02,24.56,none,0.0,2.661189358372457
CNC,48.59,892.7,idle,68.37,24.21,none,0.0,2.712019040063467
CNC,60.1,2868.9,normal,68.77,23.81,none,0.0,2.7718661829907294
CNC,41.65,901.3,idle,68.82,23.76,none,0.0,2.779483037156704
CNC,41.61,861.6,idle,68.95,23.62,none,0.0,2.8005686433793664
CNC,42.42,865.6,idle,69.05,23.52,none,0.0,2.816068515497553
CNC,59.12,2917.3,normal,69.52,23.06,none,0.0,2.889443059019119
CNC,42.2,889.0,idle,69.85,22.72,none,0.0,2.9447723440134905
CNC,44.29,899.1,idle,70.05,22.52,none,0.0,2.9783163265306123
CNC,45.0,894.2,idle,70.43,22.14,none,0.0,3.043647363872083
CNC,41.15,873.6,idle,70.6,21.97,none,0.0,3.0735742272529385
CNC,46.92,912.7,idle,71.1,21.47,none,0.0,3.1642189586114817
CNC,45.08,905.5,idle,71.48,21.09,none,0.0,3.23585332729742
CNC,57.11,3006.6,normal,71.7,20.87,none,0.0,3.2784636488340193
CNC,40.1,908.5,idle,72.15,20.42,none,0.0,3.3683473389355743
CNC,48.43,905.4,idle,72.4,20.17,none,0.0,3.4199338686820973
CNC,41.83,882.6,idle,72.83,19.74,none,0.0,3.5115718418514947
CNC,43.88,864.2,idle,72.98,19.59,none,0.0,3.544439048081593
CNC,48.77,917.8,idle,73.43,19.14,none,0.0,3.645978152929494
CNC,50.06,3041.1,normal,73.68,18.89,none,0.0,3.704374057315234
CNC,49.97,865.4,idle,73.78,18.79,none,0.0,3.7281455280444673
CNC,43.73,882.5,idle,73.98,18.59,none,0.0,3.7764165390505364
CNC,46.57,865.2,idle,74.47,18.11,none,0.0,3.8969126111983257
CNC,44.84,904.1,idle,74.93,17.64,none,0.0,4.019849785407725
CNC,51.0,3034.6,normal,75.32,17.26,none,0.0,4.124863088718509
CNC,62.05,3001.3,normal,75.38,17.19,none,0.0,4.144035184167124
CNC,47.42,912.3,idle,75.8,16.77,none,0.0,4.265616207090602
CNC,49.08,895.8,idle,75.93,16.64,none,0.0,4.304421768707483
CNC,50.06,2942.2,normal,75.97,16.61,none,0.0,4.314026121521863
CNC,54.06,2872.4,normal,76.38,16.19,none,0.0,4.443280977312391
CNC,65.22,3856.4,peak,76.67,15.91,none,0.0,4.534003548196334
CNC,60.44,2997.8,normal,77.07,15.51,none,0.0,4.668079951544518
CNC,54.08,3081.7,normal,77.38,15.19,none,0.0,4.779493514515133
CNC,54.87,3008.4,normal,77.65,14.92,none,0.0,4.87751256281407
CNC,58.93,3044.5,normal,77.82,14.76,none,0.0,4.937817258883248
CNC,61.41,3009.7,normal,78.08,14.49,none,0.0,5.0406714009038085
CNC,44.32,852.4,idle,78.37,14.21,none,0.0,5.152531229454306
CNC,53.65,3000.1,normal,78.5,14.07,none,0.0,5.209024552090246
CNC,48.98,913.1,idle,78.83,13.74,none,0.0,5.348032564450475
CNC,62.38,2973.0,normal,78.87,13.71,none,0.0,5.361658735554045
CNC,40.95,902.4,idle,79.2,13.37,none,0.0,5.511482254697286
CNC,62.87,2812.1,normal,79.33,13.24,none,0.0,5.570926966292134
CNC,51.95,3035.1,normal,79.8,12.77,none,0.0,5.79520697167756
CNC,54.69,2804.3,normal,80.18,12.39,none,0.0,5.98805078416729
CNC,68.6,4051.1,peak,80.47,12.11,none,0.0,6.138062547673532
CNC,58.45,2976.1,normal,80.75,11.82,none,0.0,6.298751950078003
CNC,64.86,3012.2,normal,80.97,11.61,none,0.0,6.421094369547978
CNC,53.43,3078.7,normal,81.25,11.32,none,0.0,6.594967532467533
CNC,66.97,4094.3,peak,81.62,10.96,none,0.0,6.8244147157190636
CNC,48.04,853.7,idle,82.08,10.49,none,0.0,7.143603133159269
CNC,60.12,3082.5,normal,82.47,10.11,none,0.0,7.423042304230424
CNC,45.0,895.4,idle,82.57,10.01,none,0.0,7.499545867393278
CNC,52.34,2853.8,normal,82.97,9.61,none,0.0,7.8199811498586245
CNC,56.83,2850.9,normal,83.23,9.34,none,0.0,8.049323017408124
CNC,71.24,4051.4,peak,83.62,8.96,none,0.0,8.39558232931727
CNC,64.41,2920.6,normal,84.0,8.57,none,0.0,8.77742946708464
CNC,58.59,2975.0,normal,84.32,8.26,none,0.0,9.105831533477321
CNC,55.32,2927.0,normal,84.73,7.84,none,0.0,9.584841628959277
CNC,59.1,2997.7,normal,84.77,7.81,none,0.0,9.622020431328037
CNC,48.63,901.6,idle,85.02,7.56,none,0.0,9.932242990654206
CNC,71.64,4069.2,peak,85.1,7.47,none,0.0,10.047225501770956
CNC,64.6,2818.7,normal,85.25,7.32,none,0.0,10.24639423076923
CNC,51.01,3055.8,normal,85.72,6.86,none,0.0,10.905852417302798
CNC,51.28,2863.2,normal,85.78,6.79,none,0.0,11.011553273427472
